calendar_position,source_timestamp_utc,source_timestamp_local_london,timestamp_utc,timestamp_local,alignment_method
4158,2013-06-23T06:00:00Z,2013-06-23 07:00:00+01:00,2013-06-23T05:00:00Z,2013-06-23 07:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4159,2013-06-23T07:00:00Z,2013-06-23 08:00:00+01:00,2013-06-23T06:00:00Z,2013-06-23 08:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4160,2013-06-23T08:00:00Z,2013-06-23 09:00:00+01:00,2013-06-23T07:00:00Z,2013-06-23 09:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4161,2013-06-23T09:00:00Z,2013-06-23 10:00:00+01:00,2013-06-23T08:00:00Z,2013-06-23 10:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4162,2013-06-23T10:00:00Z,2013-06-23 11:00:00+01:00,2013-06-23T09:00:00Z,2013-06-23 11:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4163,2013-06-23T11:00:00Z,2013-06-23 12:00:00+01:00,2013-06-23T10:00:00Z,2013-06-23 12:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4164,2013-06-23T12:00:00Z,2013-06-23 13:00:00+01:00,2013-06-23T11:00:00Z,2013-06-23 13:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4165,2013-06-23T13:00:00Z,2013-06-23 14:00:00+01:00,2013-06-23T12:00:00Z,2013-06-23 14:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4166,2013-06-23T14:00:00Z,2013-06-23 15:00:00+01:00,2013-06-23T13:00:00Z,2013-06-23 15:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4167,2013-06-23T15:00:00Z,2013-06-23 16:00:00+01:00,2013-06-23T14:00:00Z,2013-06-23 16:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4168,2013-06-23T16:00:00Z,2013-06-23 17:00:00+01:00,2013-06-23T15:00:00Z,2013-06-23 17:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4169,2013-06-23T17:00:00Z,2013-06-23 18:00:00+01:00,2013-06-23T16:00:00Z,2013-06-23 18:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4170,2013-06-23T18:00:00Z,2013-06-23 19:00:00+01:00,2013-06-23T17:00:00Z,2013-06-23 19:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4171,2013-06-23T19:00:00Z,2013-06-23 20:00:00+01:00,2013-06-23T18:00:00Z,2013-06-23 20:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4172,2013-06-23T20:00:00Z,2013-06-23 21:00:00+01:00,2013-06-23T19:00:00Z,2013-06-23 21:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4173,2013-06-23T21:00:00Z,2013-06-23 22:00:00+01:00,2013-06-23T20:00:00Z,2013-06-23 22:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4174,2013-06-23T22:00:00Z,2013-06-23 23:00:00+01:00,2013-06-23T21:00:00Z,2013-06-23 23:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4175,2013-06-23T23:00:00Z,2013-06-24 00:00:00+01:00,2013-06-23T22:00:00Z,2013-06-24 00:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4176,2013-06-24T00:00:00Z,2013-06-24 01:00:00+01:00,2013-06-23T23:00:00Z,2013-06-24 01:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4177,2013-06-24T01:00:00Z,2013-06-24 02:00:00+01:00,2013-06-24T00:00:00Z,2013-06-24 02:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4178,2013-06-24T02:00:00Z,2013-06-24 03:00:00+01:00,2013-06-24T01:00:00Z,2013-06-24 03:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4179,2013-06-24T03:00:00Z,2013-06-24 04:00:00+01:00,2013-06-24T02:00:00Z,2013-06-24 04:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4180,2013-06-24T04:00:00Z,2013-06-24 05:00:00+01:00,2013-06-24T03:00:00Z,2013-06-24 05:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4181,2013-06-24T05:00:00Z,2013-06-24 06:00:00+01:00,2013-06-24T04:00:00Z,2013-06-24 06:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4182,2013-06-24T06:00:00Z,2013-06-24 07:00:00+01:00,2013-06-24T05:00:00Z,2013-06-24 07:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4183,2013-06-24T07:00:00Z,2013-06-24 08:00:00+01:00,2013-06-24T06:00:00Z,2013-06-24 08:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4184,2013-06-24T08:00:00Z,2013-06-24 09:00:00+01:00,2013-06-24T07:00:00Z,2013-06-24 09:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4185,2013-06-24T09:00:00Z,2013-06-24 10:00:00+01:00,2013-06-24T08:00:00Z,2013-06-24 10:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4186,2013-06-24T10:00:00Z,2013-06-24 11:00:00+01:00,2013-06-24T09:00:00Z,2013-06-24 11:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4187,2013-06-24T11:00:00Z,2013-06-24 12:00:00+01:00,2013-06-24T10:00:00Z,2013-06-24 12:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4188,2013-06-24T12:00:00Z,2013-06-24 13:00:00+01:00,2013-06-24T11:00:00Z,2013-06-24 13:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4189,2013-06-24T13:00:00Z,2013-06-24 14:00:00+01:00,2013-06-24T12:00:00Z,2013-06-24 14:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4190,2013-06-24T14:00:00Z,2013-06-24 15:00:00+01:00,2013-06-24T13:00:00Z,2013-06-24 15:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4191,2013-06-24T15:00:00Z,2013-06-24 16:00:00+01:00,2013-06-24T14:00:00Z,2013-06-24 16:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4192,2013-06-24T16:00:00Z,2013-06-24 17:00:00+01:00,2013-06-24T15:00:00Z,2013-06-24 17:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4193,2013-06-24T17:00:00Z,2013-06-24 18:00:00+01:00,2013-06-24T16:00:00Z,2013-06-24 18:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4194,2013-06-24T18:00:00Z,2013-06-24 19:00:00+01:00,2013-06-24T17:00:00Z,2013-06-24 19:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4195,2013-06-24T19:00:00Z,2013-06-24 20:00:00+01:00,2013-06-24T18:00:00Z,2013-06-24 20:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4196,2013-06-24T20:00:00Z,2013-06-24 21:00:00+01:00,2013-06-24T19:00:00Z,2013-06-24 21:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4197,2013-06-24T21:00:00Z,2013-06-24 22:00:00+01:00,2013-06-24T20:00:00Z,2013-06-24 22:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4198,2013-06-24T22:00:00Z,2013-06-24 23:00:00+01:00,2013-06-24T21:00:00Z,2013-06-24 23:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4199,2013-06-24T23:00:00Z,2013-06-25 00:00:00+01:00,2013-06-24T22:00:00Z,2013-06-25 00:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4200,2013-06-25T00:00:00Z,2013-06-25 01:00:00+01:00,2013-06-24T23:00:00Z,2013-06-25 01:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4201,2013-06-25T01:00:00Z,2013-06-25 02:00:00+01:00,2013-06-25T00:00:00Z,2013-06-25 02:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4202,2013-06-25T02:00:00Z,2013-06-25 03:00:00+01:00,2013-06-25T01:00:00Z,2013-06-25 03:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4203,2013-06-25T03:00:00Z,2013-06-25 04:00:00+01:00,2013-06-25T02:00:00Z,2013-06-25 04:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4204,2013-06-25T04:00:00Z,2013-06-25 05:00:00+01:00,2013-06-25T03:00:00Z,2013-06-25 05:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4205,2013-06-25T05:00:00Z,2013-06-25 06:00:00+01:00,2013-06-25T04:00:00Z,2013-06-25 06:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4206,2013-06-25T06:00:00Z,2013-06-25 07:00:00+01:00,2013-06-25T05:00:00Z,2013-06-25 07:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4207,2013-06-25T07:00:00Z,2013-06-25 08:00:00+01:00,2013-06-25T06:00:00Z,2013-06-25 08:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4208,2013-06-25T08:00:00Z,2013-06-25 09:00:00+01:00,2013-06-25T07:00:00Z,2013-06-25 09:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4209,2013-06-25T09:00:00Z,2013-06-25 10:00:00+01:00,2013-06-25T08:00:00Z,2013-06-25 10:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4210,2013-06-25T10:00:00Z,2013-06-25 11:00:00+01:00,2013-06-25T09:00:00Z,2013-06-25 11:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4211,2013-06-25T11:00:00Z,2013-06-25 12:00:00+01:00,2013-06-25T10:00:00Z,2013-06-25 12:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4212,2013-06-25T12:00:00Z,2013-06-25 13:00:00+01:00,2013-06-25T11:00:00Z,2013-06-25 13:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4213,2013-06-25T13:00:00Z,2013-06-25 14:00:00+01:00,2013-06-25T12:00:00Z,2013-06-25 14:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4214,2013-06-25T14:00:00Z,2013-06-25 15:00:00+01:00,2013-06-25T13:00:00Z,2013-06-25 15:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4215,2013-06-25T15:00:00Z,2013-06-25 16:00:00+01:00,2013-06-25T14:00:00Z,2013-06-25 16:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4216,2013-06-25T16:00:00Z,2013-06-25 17:00:00+01:00,2013-06-25T15:00:00Z,2013-06-25 17:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4217,2013-06-25T17:00:00Z,2013-06-25 18:00:00+01:00,2013-06-25T16:00:00Z,2013-06-25 18:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4218,2013-06-25T18:00:00Z,2013-06-25 19:00:00+01:00,2013-06-25T17:00:00Z,2013-06-25 19:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4219,2013-06-25T19:00:00Z,2013-06-25 20:00:00+01:00,2013-06-25T18:00:00Z,2013-06-25 20:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4220,2013-06-25T20:00:00Z,2013-06-25 21:00:00+01:00,2013-06-25T19:00:00Z,2013-06-25 21:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4221,2013-06-25T21:00:00Z,2013-06-25 22:00:00+01:00,2013-06-25T20:00:00Z,2013-06-25 22:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4222,2013-06-25T22:00:00Z,2013-06-25 23:00:00+01:00,2013-06-25T21:00:00Z,2013-06-25 23:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4223,2013-06-25T23:00:00Z,2013-06-26 00:00:00+01:00,2013-06-25T22:00:00Z,2013-06-26 00:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4224,2013-06-26T00:00:00Z,2013-06-26 01:00:00+01:00,2013-06-25T23:00:00Z,2013-06-26 01:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4225,2013-06-26T01:00:00Z,2013-06-26 02:00:00+01:00,2013-06-26T00:00:00Z,2013-06-26 02:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4226,2013-06-26T02:00:00Z,2013-06-26 03:00:00+01:00,2013-06-26T01:00:00Z,2013-06-26 03:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4227,2013-06-26T03:00:00Z,2013-06-26 04:00:00+01:00,2013-06-26T02:00:00Z,2013-06-26 04:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4228,2013-06-26T04:00:00Z,2013-06-26 05:00:00+01:00,2013-06-26T03:00:00Z,2013-06-26 05:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4229,2013-06-26T05:00:00Z,2013-06-26 06:00:00+01:00,2013-06-26T04:00:00Z,2013-06-26 06:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4230,2013-06-26T06:00:00Z,2013-06-26 07:00:00+01:00,2013-06-26T05:00:00Z,2013-06-26 07:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4231,2013-06-26T07:00:00Z,2013-06-26 08:00:00+01:00,2013-06-26T06:00:00Z,2013-06-26 08:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4232,2013-06-26T08:00:00Z,2013-06-26 09:00:00+01:00,2013-06-26T07:00:00Z,2013-06-26 09:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4233,2013-06-26T09:00:00Z,2013-06-26 10:00:00+01:00,2013-06-26T08:00:00Z,2013-06-26 10:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4234,2013-06-26T10:00:00Z,2013-06-26 11:00:00+01:00,2013-06-26T09:00:00Z,2013-06-26 11:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4235,2013-06-26T11:00:00Z,2013-06-26 12:00:00+01:00,2013-06-26T10:00:00Z,2013-06-26 12:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4236,2013-06-26T12:00:00Z,2013-06-26 13:00:00+01:00,2013-06-26T11:00:00Z,2013-06-26 13:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4237,2013-06-26T13:00:00Z,2013-06-26 14:00:00+01:00,2013-06-26T12:00:00Z,2013-06-26 14:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4238,2013-06-26T14:00:00Z,2013-06-26 15:00:00+01:00,2013-06-26T13:00:00Z,2013-06-26 15:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4239,2013-06-26T15:00:00Z,2013-06-26 16:00:00+01:00,2013-06-26T14:00:00Z,2013-06-26 16:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4240,2013-06-26T16:00:00Z,2013-06-26 17:00:00+01:00,2013-06-26T15:00:00Z,2013-06-26 17:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4241,2013-06-26T17:00:00Z,2013-06-26 18:00:00+01:00,2013-06-26T16:00:00Z,2013-06-26 18:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4242,2013-06-26T18:00:00Z,2013-06-26 19:00:00+01:00,2013-06-26T17:00:00Z,2013-06-26 19:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4243,2013-06-26T19:00:00Z,2013-06-26 20:00:00+01:00,2013-06-26T18:00:00Z,2013-06-26 20:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4244,2013-06-26T20:00:00Z,2013-06-26 21:00:00+01:00,2013-06-26T19:00:00Z,2013-06-26 21:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4245,2013-06-26T21:00:00Z,2013-06-26 22:00:00+01:00,2013-06-26T20:00:00Z,2013-06-26 22:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4246,2013-06-26T22:00:00Z,2013-06-26 23:00:00+01:00,2013-06-26T21:00:00Z,2013-06-26 23:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4247,2013-06-26T23:00:00Z,2013-06-27 00:00:00+01:00,2013-06-26T22:00:00Z,2013-06-27 00:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4248,2013-06-27T00:00:00Z,2013-06-27 01:00:00+01:00,2013-06-26T23:00:00Z,2013-06-27 01:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4249,2013-06-27T01:00:00Z,2013-06-27 02:00:00+01:00,2013-06-27T00:00:00Z,2013-06-27 02:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4250,2013-06-27T02:00:00Z,2013-06-27 03:00:00+01:00,2013-06-27T01:00:00Z,2013-06-27 03:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4251,2013-06-27T03:00:00Z,2013-06-27 04:00:00+01:00,2013-06-27T02:00:00Z,2013-06-27 04:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4252,2013-06-27T04:00:00Z,2013-06-27 05:00:00+01:00,2013-06-27T03:00:00Z,2013-06-27 05:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4253,2013-06-27T05:00:00Z,2013-06-27 06:00:00+01:00,2013-06-27T04:00:00Z,2013-06-27 06:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4254,2013-06-27T06:00:00Z,2013-06-27 07:00:00+01:00,2013-06-27T05:00:00Z,2013-06-27 07:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4255,2013-06-27T07:00:00Z,2013-06-27 08:00:00+01:00,2013-06-27T06:00:00Z,2013-06-27 08:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4256,2013-06-27T08:00:00Z,2013-06-27 09:00:00+01:00,2013-06-27T07:00:00Z,2013-06-27 09:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4257,2013-06-27T09:00:00Z,2013-06-27 10:00:00+01:00,2013-06-27T08:00:00Z,2013-06-27 10:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4258,2013-06-27T10:00:00Z,2013-06-27 11:00:00+01:00,2013-06-27T09:00:00Z,2013-06-27 11:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4259,2013-06-27T11:00:00Z,2013-06-27 12:00:00+01:00,2013-06-27T10:00:00Z,2013-06-27 12:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4260,2013-06-27T12:00:00Z,2013-06-27 13:00:00+01:00,2013-06-27T11:00:00Z,2013-06-27 13:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4261,2013-06-27T13:00:00Z,2013-06-27 14:00:00+01:00,2013-06-27T12:00:00Z,2013-06-27 14:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4262,2013-06-27T14:00:00Z,2013-06-27 15:00:00+01:00,2013-06-27T13:00:00Z,2013-06-27 15:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4263,2013-06-27T15:00:00Z,2013-06-27 16:00:00+01:00,2013-06-27T14:00:00Z,2013-06-27 16:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4264,2013-06-27T16:00:00Z,2013-06-27 17:00:00+01:00,2013-06-27T15:00:00Z,2013-06-27 17:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4265,2013-06-27T17:00:00Z,2013-06-27 18:00:00+01:00,2013-06-27T16:00:00Z,2013-06-27 18:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4266,2013-06-27T18:00:00Z,2013-06-27 19:00:00+01:00,2013-06-27T17:00:00Z,2013-06-27 19:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4267,2013-06-27T19:00:00Z,2013-06-27 20:00:00+01:00,2013-06-27T18:00:00Z,2013-06-27 20:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4268,2013-06-27T20:00:00Z,2013-06-27 21:00:00+01:00,2013-06-27T19:00:00Z,2013-06-27 21:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4269,2013-06-27T21:00:00Z,2013-06-27 22:00:00+01:00,2013-06-27T20:00:00Z,2013-06-27 22:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4270,2013-06-27T22:00:00Z,2013-06-27 23:00:00+01:00,2013-06-27T21:00:00Z,2013-06-27 23:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4271,2013-06-27T23:00:00Z,2013-06-28 00:00:00+01:00,2013-06-27T22:00:00Z,2013-06-28 00:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4272,2013-06-28T00:00:00Z,2013-06-28 01:00:00+01:00,2013-06-27T23:00:00Z,2013-06-28 01:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4273,2013-06-28T01:00:00Z,2013-06-28 02:00:00+01:00,2013-06-28T00:00:00Z,2013-06-28 02:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4274,2013-06-28T02:00:00Z,2013-06-28 03:00:00+01:00,2013-06-28T01:00:00Z,2013-06-28 03:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4275,2013-06-28T03:00:00Z,2013-06-28 04:00:00+01:00,2013-06-28T02:00:00Z,2013-06-28 04:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4276,2013-06-28T04:00:00Z,2013-06-28 05:00:00+01:00,2013-06-28T03:00:00Z,2013-06-28 05:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4277,2013-06-28T05:00:00Z,2013-06-28 06:00:00+01:00,2013-06-28T04:00:00Z,2013-06-28 06:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4278,2013-06-28T06:00:00Z,2013-06-28 07:00:00+01:00,2013-06-28T05:00:00Z,2013-06-28 07:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4279,2013-06-28T07:00:00Z,2013-06-28 08:00:00+01:00,2013-06-28T06:00:00Z,2013-06-28 08:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4280,2013-06-28T08:00:00Z,2013-06-28 09:00:00+01:00,2013-06-28T07:00:00Z,2013-06-28 09:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4281,2013-06-28T09:00:00Z,2013-06-28 10:00:00+01:00,2013-06-28T08:00:00Z,2013-06-28 10:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4282,2013-06-28T10:00:00Z,2013-06-28 11:00:00+01:00,2013-06-28T09:00:00Z,2013-06-28 11:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4283,2013-06-28T11:00:00Z,2013-06-28 12:00:00+01:00,2013-06-28T10:00:00Z,2013-06-28 12:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4284,2013-06-28T12:00:00Z,2013-06-28 13:00:00+01:00,2013-06-28T11:00:00Z,2013-06-28 13:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4285,2013-06-28T13:00:00Z,2013-06-28 14:00:00+01:00,2013-06-28T12:00:00Z,2013-06-28 14:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4286,2013-06-28T14:00:00Z,2013-06-28 15:00:00+01:00,2013-06-28T13:00:00Z,2013-06-28 15:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4287,2013-06-28T15:00:00Z,2013-06-28 16:00:00+01:00,2013-06-28T14:00:00Z,2013-06-28 16:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4288,2013-06-28T16:00:00Z,2013-06-28 17:00:00+01:00,2013-06-28T15:00:00Z,2013-06-28 17:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
4289,2013-06-28T17:00:00Z,2013-06-28 18:00:00+01:00,2013-06-28T16:00:00Z,2013-06-28 18:00:00+02:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
